Source,Target,None
25732,29877,{}
25732,31721,{}
25732,31937,{}
25732,41527,{}
25732,46581,{}
25733,34288,{}
25733,46348,{}
25734,33726,{}
25734,43856,{}
25734,44737,{}
25735,28994,{}
25736,26877,{}
25736,27149,{}
25736,31967,{}
25736,34581,{}
25736,49284,{}
25737,38909,{}
25737,48507,{}
25738,36186,{}
25738,38014,{}
25738,48911,{}
25739,26005,{}
25739,36642,{}
25739,38418,{}
25739,40598,{}
25739,46689,{}
25740,47734,{}
25741,39273,{}
25741,49367,{}
25743,25973,{}
25743,26183,{}
25743,30209,{}
25743,42388,{}
25744,28275,{}
25744,44970,{}
25744,46024,{}
25746,32800,{}
25746,36679,{}
25747,30446,{}
25747,46817,{}
25747,46955,{}
25747,48617,{}
25748,33121,{}
25749,35172,{}
25749,37670,{}
25750,30879,{}
25751,32033,{}
25752,48399,{}
25753,28094,{}
25753,36818,{}
25754,35377,{}
25754,41148,{}
25755,26151,{}
25756,41805,{}
25757,31588,{}
25757,46985,{}
25759,27024,{}
25759,32588,{}
25759,35033,{}
25759,37834,{}
25759,42388,{}
25760,27927,{}
25760,36172,{}
25760,36641,{}
25760,38049,{}
25760,39045,{}
25760,45426,{}
25760,45785,{}
25760,47429,{}
25761,36679,{}
25762,27872,{}
25762,35794,{}
25762,44788,{}
25763,27742,{}
25764,37443,{}
25764,46616,{}
25764,47713,{}
25765,26517,{}
25765,34642,{}
25765,34675,{}
25765,38160,{}
25765,41314,{}
25765,44240,{}
25765,45588,{}
25767,25957,{}
25767,28572,{}
25767,33237,{}
25767,36805,{}
25767,37630,{}
25767,43021,{}
25769,27204,{}
25769,28794,{}
25769,34536,{}
25770,30071,{}
25770,31050,{}
25770,31509,{}
25770,33514,{}
25770,34110,{}
25771,32328,{}
25771,37207,{}
25771,44549,{}
25771,48269,{}
25772,26937,{}
25772,28033,{}
25773,28662,{}
25773,44342,{}
25774,30719,{}
25774,31975,{}
25775,46034,{}
25776,27874,{}
25776,45958,{}
25778,33452,{}
25778,40392,{}
25779,34648,{}
25779,46847,{}
25779,47103,{}
25780,29661,{}
25780,44342,{}
25781,30064,{}
25781,33599,{}
25781,42346,{}
25782,26091,{}
25782,26941,{}
25782,34149,{}
25783,48487,{}
25784,30619,{}
25784,41663,{}
25785,26784,{}
25785,34831,{}
25785,43417,{}
25786,37376,{}
25786,45169,{}
25787,40436,{}
25789,31418,{}
25789,32309,{}
25789,42342,{}
25789,42672,{}
25789,44326,{}
25789,49331,{}
25790,32747,{}
25790,45303,{}
25791,28323,{}
25791,29800,{}
25791,41198,{}
25792,49161,{}
25793,28292,{}
25793,31196,{}
25794,34236,{}
25794,35895,{}
25795,28082,{}
25795,28893,{}
25795,29495,{}
25795,30971,{}
25795,33472,{}
25795,36082,{}
25795,36728,{}
25795,37641,{}
25795,41325,{}
25795,44909,{}
25796,27649,{}
25796,27847,{}
25796,31515,{}
25796,38366,{}
25796,38871,{}
25796,49255,{}
25798,26233,{}
25798,27552,{}
25798,43546,{}
25798,49801,{}
25801,33716,{}
25802,28782,{}
25802,37140,{}
25802,49368,{}
25807,27886,{}
25807,45640,{}
25808,44144,{}
25808,46388,{}
25809,27505,{}
25809,27952,{}
25811,29719,{}
25812,26105,{}
25812,36061,{}
25812,45330,{}
25812,49212,{}
25813,26934,{}
25814,49227,{}
25816,38193,{}
25816,46752,{}
25817,36947,{}
25817,39427,{}
25818,26475,{}
25818,29626,{}
25818,32944,{}
25818,36647,{}
25818,36708,{}
25819,28889,{}
25820,26737,{}
25820,30158,{}
25820,44451,{}
25821,29066,{}
25821,34602,{}
25821,36712,{}
25821,45099,{}
25822,33862,{}
25822,48484,{}
25823,30173,{}
25823,31282,{}
25823,32012,{}
25823,38406,{}
25824,47363,{}
25827,36365,{}
25828,35296,{}
25828,44231,{}
25829,28950,{}
25830,26356,{}
25830,37567,{}
25831,32104,{}
25831,36884,{}
25831,49418,{}
25832,29790,{}
25833,29301,{}
25834,29773,{}
25834,38444,{}
25834,46850,{}
25835,45388,{}
25836,28490,{}
25836,34887,{}
25836,41062,{}
25837,30046,{}
25837,31838,{}
25837,32721,{}
25837,38061,{}
25838,39732,{}
25838,47778,{}
25840,26078,{}
25841,34315,{}
25841,41617,{}
25841,43989,{}
25841,49709,{}
25842,33110,{}
25843,43640,{}
25844,26167,{}
25844,29542,{}
25844,29711,{}
25844,29811,{}
25844,29928,{}
25844,32102,{}
25844,43183,{}
25844,43653,{}
25844,48470,{}
25845,29710,{}
25845,45058,{}
25846,32312,{}
25846,39609,{}
25846,45844,{}
25846,47371,{}
25846,49706,{}
25847,36207,{}
25847,36761,{}
25847,44715,{}
25847,49780,{}
25848,28827,{}
25848,33456,{}
25848,38786,{}
25848,44864,{}
25849,48485,{}
25850,43174,{}
25850,44540,{}
25850,45016,{}
25852,36086,{}
25853,48062,{}
25854,27604,{}
25855,47448,{}
25856,33465,{}
25857,36524,{}
25857,42749,{}
25858,29409,{}
25858,41016,{}
25859,49296,{}
25860,37012,{}
25861,28036,{}
25861,32551,{}
25861,44493,{}
25862,33127,{}
25862,48862,{}
25863,40745,{}
25864,32437,{}
25864,39472,{}
25864,39630,{}
25864,40204,{}
25865,25909,{}
25865,34158,{}
25865,36894,{}
25866,30515,{}
25868,34513,{}
25868,38525,{}
25868,40124,{}
25868,42829,{}
25870,30724,{}
25872,27192,{}
25873,25962,{}
25873,33740,{}
25874,33413,{}
25874,38957,{}
25875,43218,{}
25875,45465,{}
25875,49861,{}
25877,38286,{}
25879,28512,{}
25879,38903,{}
25880,26428,{}
25881,35016,{}
25881,36765,{}
25881,40799,{}
25881,47427,{}
25881,48692,{}
25881,48839,{}
25881,49257,{}
25882,26158,{}
25882,31537,{}
25882,43900,{}
25883,30171,{}
25883,33451,{}
25883,33591,{}
25883,41762,{}
25886,26748,{}
25886,32085,{}
25886,43343,{}
25887,33538,{}
25888,47058,{}
25890,31389,{}
25890,35902,{}
25890,35936,{}
25890,48299,{}
25892,30967,{}
25892,31222,{}
25892,38193,{}
25892,42115,{}
25892,44954,{}
25893,25953,{}
25893,30754,{}
25893,40350,{}
25893,40656,{}
25893,43097,{}
25897,26374,{}
25897,32548,{}
25898,26540,{}
25898,29542,{}
25898,39666,{}
25898,48426,{}
25899,30368,{}
25899,40251,{}
25900,28900,{}
25900,32982,{}
25900,34847,{}
25900,36073,{}
25900,41036,{}
25902,31631,{}
25904,33188,{}
25905,27316,{}
25906,29154,{}
25906,46793,{}
25907,26206,{}
25907,29321,{}
25907,45495,{}
25908,26126,{}
25908,26434,{}
25908,26995,{}
25908,27413,{}
25909,40572,{}
25910,35812,{}
25910,38742,{}
25910,46669,{}
25910,49009,{}
25911,37925,{}
25911,48009,{}
25913,39266,{}
25915,36319,{}
25916,27954,{}
25916,33324,{}
25916,40997,{}
25918,27033,{}
25918,47598,{}
25919,37398,{}
25919,48994,{}
25919,49957,{}
25920,28959,{}
25920,40187,{}
25922,39047,{}
25922,43490,{}
25922,46883,{}
25923,26567,{}
25923,38790,{}
25923,49041,{}
25924,27974,{}
25924,28641,{}
25924,36138,{}
25924,37662,{}
25925,27211,{}
25925,27651,{}
25925,36953,{}
25925,38738,{}
25925,45536,{}
25925,46928,{}
25926,34244,{}
25926,38619,{}
25927,33837,{}
25928,47194,{}
25929,30230,{}
25929,38563,{}
25929,38972,{}
25929,46973,{}
25929,49398,{}
25930,30276,{}
25930,36727,{}
25930,37069,{}
25931,27458,{}
25931,34263,{}
25931,43231,{}
25932,45229,{}
25932,47264,{}
25933,27083,{}
25934,29444,{}
25936,30467,{}
25936,37060,{}
25936,44299,{}
25938,30573,{}
25938,36683,{}
25939,46102,{}
25940,32603,{}
25942,38339,{}
25942,43353,{}
25943,27033,{}
25943,28099,{}
25943,28409,{}
25943,34734,{}
25943,38509,{}
25943,42261,{}
25943,48200,{}
25944,38081,{}
25946,26199,{}
25946,41504,{}
25947,26727,{}
25947,32108,{}
25947,33856,{}
25947,34685,{}
25947,36428,{}
25947,47741,{}
25948,29315,{}
25948,30677,{}
25948,37161,{}
25948,42837,{}
25948,44358,{}
25948,44773,{}
25949,43524,{}
25950,37780,{}
25951,38494,{}
25951,39898,{}
25952,33936,{}
25953,38596,{}
25953,47679,{}
25954,34785,{}
25954,48090,{}
25955,26616,{}
25955,38701,{}
25955,40103,{}
25956,48693,{}
25957,29045,{}
25959,29120,{}
25959,38251,{}
25959,40290,{}
25959,41163,{}
25960,26675,{}
25960,27996,{}
25960,29915,{}
25961,31291,{}
25961,40221,{}
25964,26921,{}
25964,27939,{}
25964,36394,{}
25965,30029,{}
25965,36067,{}
25965,39527,{}
25966,30033,{}
25966,45348,{}
25967,26927,{}
25967,31375,{}
25967,35186,{}
25968,31662,{}
25968,33966,{}
25968,35566,{}
25968,37485,{}
25969,25986,{}
25970,27894,{}
25970,46391,{}
25970,49639,{}
25972,42999,{}
25972,44174,{}
25973,42288,{}
25974,28349,{}
25974,33101,{}
25974,37046,{}
25975,42304,{}
25975,44631,{}
25977,27742,{}
25977,46361,{}
25978,33803,{}
25978,42158,{}
25978,48568,{}
25979,26483,{}
25979,32927,{}
25980,30646,{}
25981,34224,{}
25981,48704,{}
25983,36871,{}
25983,38498,{}
25984,29395,{}
25984,37926,{}
25984,46077,{}
25985,36105,{}
25987,39323,{}
25987,43251,{}
25988,36732,{}
25992,42505,{}
25994,29028,{}
25994,44576,{}
25995,26269,{}
25995,47358,{}
25996,33457,{}
25996,49977,{}
25997,26524,{}
25998,37664,{}
25998,40312,{}
25998,42058,{}
25999,34880,{}
26000,27289,{}
26000,30960,{}
26000,33118,{}
26000,37254,{}
26000,39171,{}
26000,40822,{}
26000,46744,{}
26002,28298,{}
26002,34394,{}
26002,34656,{}
26002,35286,{}
26002,45399,{}
26003,26112,{}
26003,29397,{}
26003,33662,{}
26003,35545,{}
26003,36737,{}
26003,44274,{}
26004,39344,{}
26006,30533,{}
26006,42442,{}
26009,46149,{}
26012,48525,{}
26013,29411,{}
26013,31171,{}
26013,45530,{}
26014,27682,{}
26014,32343,{}
26014,35086,{}
26014,43920,{}
26014,46819,{}
26015,30218,{}
26015,31325,{}
26015,38953,{}
26016,26329,{}
26016,31765,{}
26016,34873,{}
26016,35750,{}
26016,37604,{}
26016,40996,{}
26016,42325,{}
26017,45996,{}
26018,34856,{}
26018,36827,{}
26019,39815,{}
26020,30913,{}
26020,49280,{}
26022,41551,{}
26024,34890,{}
26024,43816,{}
26024,45205,{}
26026,47996,{}
26027,43236,{}
26028,38730,{}
26029,31349,{}
26029,48444,{}
26030,36241,{}
26030,49820,{}
26031,31807,{}
26031,38294,{}
26031,45237,{}
26032,26937,{}
26032,37770,{}
26033,27594,{}
26033,38350,{}
26034,26431,{}
26034,40860,{}
26035,29294,{}
26037,45839,{}
26040,31285,{}
26040,37817,{}
26041,30364,{}
26041,30772,{}
26041,41878,{}
26042,31035,{}
26042,34413,{}
26042,39194,{}
26043,37883,{}
26043,39687,{}
26043,49299,{}
26045,43162,{}
26047,28305,{}
26047,34144,{}
26047,34858,{}
26047,41661,{}
26048,27233,{}
26048,45126,{}
26048,45529,{}
26049,34012,{}
26049,37010,{}
26050,48043,{}
26051,31460,{}
26051,32456,{}
26051,42809,{}
26052,30620,{}
26052,37084,{}
26053,44693,{}
26056,39622,{}
26057,32376,{}
26057,34922,{}
26057,39926,{}
26057,46510,{}
26057,47243,{}
26058,33535,{}
26058,37489,{}
26060,36380,{}
26061,44964,{}
26061,49308,{}
26063,36939,{}
26063,44839,{}
26066,27548,{}
26066,31409,{}
26067,31905,{}
26067,40704,{}
26068,31498,{}
26068,34628,{}
26068,34754,{}
26068,38692,{}
26068,42612,{}
26069,34995,{}
26069,45015,{}
26071,34788,{}
26072,29169,{}
26072,30381,{}
26072,44014,{}
26073,28918,{}
26073,29436,{}
26073,30367,{}
26073,34693,{}
26073,49531,{}
26075,43335,{}
26076,27907,{}
26076,32033,{}
26077,26823,{}
26077,30698,{}
26077,35708,{}
26077,47866,{}
26078,30343,{}
26078,30446,{}
26078,34463,{}
26078,37738,{}
26078,48061,{}
26083,35117,{}
26083,41893,{}
26083,42299,{}
26083,43465,{}
26084,49184,{}
26086,39879,{}
26087,27996,{}
26087,35054,{}
26087,35431,{}
26087,45508,{}
26088,31914,{}
26088,41972,{}
26090,27575,{}
26090,45126,{}
26091,30432,{}
26091,32361,{}
26091,33732,{}
26091,37694,{}
26091,44107,{}
26091,46194,{}
26092,29034,{}
26092,38398,{}
26092,41729,{}
26092,44467,{}
26093,30673,{}
26093,33584,{}
26093,33910,{}
26093,41513,{}
26094,29862,{}
26094,40352,{}
26094,44946,{}
26096,46156,{}
26096,48847,{}
26096,48872,{}
26098,26957,{}
26098,41310,{}
26099,46881,{}
26101,34984,{}
26101,35944,{}
26101,45605,{}
26102,28213,{}
26102,36340,{}
26102,47943,{}
26103,26737,{}
26103,37939,{}
26104,30983,{}
26105,27597,{}
26105,33044,{}
26105,33739,{}
26105,33853,{}
26105,34784,{}
26105,36083,{}
26108,27373,{}
26108,28751,{}
26108,39239,{}
26108,40556,{}
26108,44663,{}
26109,31406,{}
26109,32182,{}
26109,35463,{}
26110,29813,{}
26111,41216,{}
26111,42373,{}
26112,35346,{}
26112,38415,{}
26112,41721,{}
26112,42932,{}
26113,37135,{}
26114,28755,{}
26114,37225,{}
26115,37640,{}
26115,39053,{}
26117,26270,{}
26117,28160,{}
26117,28599,{}
26117,33406,{}
26118,29631,{}
26118,40117,{}
26118,47993,{}
26119,27589,{}
26119,30343,{}
26121,31567,{}
26122,31116,{}
26122,46419,{}
26124,28659,{}
26124,31543,{}
26124,42705,{}
26124,46914,{}
26125,31099,{}
26125,34006,{}
26125,39656,{}
26125,42291,{}
26125,42335,{}
26125,46949,{}
26125,47959,{}
26128,27367,{}
26128,29716,{}
26128,36171,{}
26128,37528,{}
26128,44529,{}
26129,41563,{}
26131,28477,{}
26131,29225,{}
26131,31921,{}
26132,28143,{}
26132,44708,{}
26133,40200,{}
26134,36338,{}
26135,27137,{}
26135,32972,{}
26135,38629,{}
26135,40821,{}
26135,41942,{}
26135,42124,{}
26135,45938,{}
26136,31522,{}
26136,40134,{}
26138,29432,{}
26138,40217,{}
26139,36196,{}
26141,32419,{}
26142,45425,{}
26143,31232,{}
26143,33801,{}
26144,43736,{}
26144,48155,{}
26145,30108,{}
26145,31750,{}
26145,34454,{}
26145,39283,{}
26145,43886,{}
26146,45279,{}
26148,36372,{}
26148,42262,{}
26148,44708,{}
26149,43409,{}
26150,26203,{}
26150,29720,{}
26150,36044,{}
26150,42216,{}
26150,46297,{}
26150,46683,{}
26153,34380,{}
26153,35474,{}
26153,48249,{}
26154,27941,{}
26156,32386,{}
26156,32580,{}
26156,46070,{}
26157,44187,{}
26158,48644,{}
26159,41797,{}
26159,47199,{}
26160,42335,{}
26161,35151,{}
26161,37843,{}
26161,38899,{}
26161,43573,{}
26162,35170,{}
26163,42609,{}
26165,30312,{}
26165,39377,{}
26165,45685,{}
26165,46679,{}
26166,28152,{}
26166,29843,{}
26168,26435,{}
26168,48496,{}
26169,31193,{}
26169,33009,{}
26169,36715,{}
26169,44714,{}
26169,47997,{}
26170,38624,{}
26171,33218,{}
26171,36176,{}
26171,37574,{}
26172,27070,{}
26172,44378,{}
26172,45606,{}
26173,30989,{}
26173,33130,{}
26174,29065,{}
26174,43709,{}
26174,43747,{}
26174,44877,{}
26174,47619,{}
26175,29418,{}
26175,33038,{}
26176,38045,{}
26177,29143,{}
26177,34720,{}
26178,27858,{}
26178,39337,{}
26179,42689,{}
26179,45515,{}
26180,28053,{}
26180,28619,{}
26181,40089,{}
26181,48708,{}
26182,36577,{}
26182,38391,{}
26183,30366,{}
26183,36897,{}
26184,37249,{}
26184,40601,{}
26186,36644,{}
26186,41720,{}
26187,33302,{}
26188,29700,{}
26190,30235,{}
26190,31106,{}
26190,35846,{}
26190,46643,{}
26191,36723,{}
26191,43527,{}
26192,36205,{}
26193,44318,{}
26194,40118,{}
26195,32216,{}
26195,40166,{}
26196,27638,{}
26196,31829,{}
26196,37718,{}
26196,48172,{}
26196,49513,{}
26198,31468,{}
26198,36338,{}
26199,34776,{}
26199,43730,{}
26200,36589,{}
26200,36593,{}
26200,41524,{}
26201,49848,{}
26202,26538,{}
26202,46763,{}
26203,48020,{}
26204,33326,{}
26204,40228,{}
26205,28032,{}
26205,44934,{}
26205,47004,{}
26206,29379,{}
26206,37503,{}
26207,28110,{}
26207,29407,{}
26208,27647,{}
26209,41137,{}
26211,33184,{}
26212,30406,{}
26212,48789,{}
26213,30441,{}
26214,27285,{}
26214,36231,{}
26215,43705,{}
26216,26537,{}
26216,35681,{}
26216,38504,{}
26216,43509,{}
26217,31072,{}
26217,37928,{}
26217,40678,{}
26218,38929,{}
26219,28300,{}
26219,36069,{}
26221,31455,{}
26221,32812,{}
26222,31356,{}
26222,32303,{}
26222,33474,{}
26222,35316,{}
26222,41985,{}
26222,42235,{}
26222,44536,{}
26222,45478,{}
26222,46483,{}
26223,32344,{}
26223,42281,{}
26223,43372,{}
26224,36590,{}
26225,43093,{}
26226,48157,{}
26227,46535,{}
26229,28978,{}
26229,40300,{}
26231,30498,{}
26232,30217,{}
26232,38682,{}
26232,40946,{}
26232,41904,{}
26233,27394,{}
26233,30486,{}
26233,30783,{}
26234,33892,{}
26234,36477,{}
26234,44426,{}
26235,39153,{}
26235,39876,{}
26236,27031,{}
26236,30442,{}
26236,41595,{}
26236,42193,{}
26236,44388,{}
26236,45425,{}
26237,29622,{}
26237,45570,{}
26238,36811,{}
26239,32683,{}
26239,39019,{}
26240,33158,{}
26240,44951,{}
26241,27852,{}
26241,28228,{}
26241,37546,{}
26241,40349,{}
26241,43007,{}
26242,29878,{}
26244,38724,{}
26244,41304,{}
26245,37033,{}
26245,40081,{}
26245,43520,{}
26245,45105,{}
26245,47592,{}
26246,38629,{}
26247,28400,{}
26247,28773,{}
26248,37222,{}
26248,37432,{}
26248,38476,{}
26249,29216,{}
26250,39012,{}
26252,26613,{}
26253,33575,{}
26253,44019,{}
26253,46047,{}
26254,27285,{}
26255,33156,{}
26255,46913,{}
26256,41627,{}
26257,26413,{}
26257,29601,{}
26257,31614,{}
26257,38399,{}
26257,41656,{}
26258,27219,{}
26258,36865,{}
26258,39217,{}
26258,41019,{}
26258,43870,{}
26258,45623,{}
26260,41140,{}
26260,42992,{}
26260,43697,{}
26260,43951,{}
26261,31875,{}
26261,34451,{}
26262,35602,{}
26263,39486,{}
26264,31547,{}
26264,39568,{}
26265,27978,{}
26265,48886,{}
26266,49561,{}
26268,36364,{}
26268,45556,{}
26270,26793,{}
26270,33474,{}
26271,30339,{}
26272,31624,{}
26273,29265,{}
26273,38878,{}
26274,49347,{}
26276,31169,{}
26277,31763,{}
26277,33695,{}
26277,33857,{}
26277,37979,{}
26277,39783,{}
26277,45852,{}
26277,46012,{}
26278,34644,{}
26279,29653,{}
26279,32928,{}
26279,39899,{}
26279,49210,{}
26281,26916,{}
26281,33453,{}
26282,45166,{}
26282,45197,{}
26283,27530,{}
26283,27548,{}
26283,31379,{}
26283,33036,{}
26283,33551,{}
26283,37510,{}
26283,40275,{}
26283,43386,{}
26284,40666,{}
26285,26561,{}
26285,27182,{}
26285,30229,{}
26285,36353,{}
26285,42318,{}
26286,31373,{}
26287,42695,{}
26288,29598,{}
26288,44833,{}
26288,49277,{}
26289,27248,{}
26289,39788,{}
26290,29590,{}
26291,35114,{}
26292,33096,{}
26293,34322,{}
26293,45183,{}
26295,26849,{}
26295,35050,{}
26295,41611,{}
26297,30699,{}
26298,29872,{}
26299,30077,{}
26299,45377,{}
26301,30296,{}
26301,32777,{}
26302,26402,{}
26304,26476,{}
26304,41253,{}
26304,43493,{}
26305,45628,{}
26306,28583,{}
26306,36834,{}
26306,49857,{}
26309,38164,{}
26309,44034,{}
26310,27602,{}
26310,33319,{}
26311,30385,{}
26311,41105,{}
26312,32267,{}
26312,32944,{}
26312,38305,{}
26312,40076,{}
26313,33155,{}
26313,38561,{}
26313,41244,{}
26313,43125,{}
26313,49524,{}
26313,49822,{}
26313,49992,{}
26314,37775,{}
26315,28166,{}
26315,28839,{}
26315,33054,{}
26315,38164,{}
26315,48701,{}
26316,30658,{}
26316,30899,{}
26316,32567,{}
26316,43302,{}
26316,46568,{}
26316,48671,{}
26317,48224,{}
26319,26655,{}
26319,37723,{}
26322,28812,{}
26322,31459,{}
26322,49410,{}
26323,28001,{}
26323,30461,{}
26323,33302,{}
26323,41505,{}
26323,47860,{}
26324,41078,{}
26324,42507,{}
26325,38646,{}
26325,49200,{}
26325,49470,{}
26327,30946,{}
26328,31143,{}
26329,39137,{}
26329,40202,{}
26330,41223,{}
26331,49538,{}
26331,49691,{}
26332,28809,{}
26332,33926,{}
26332,43956,{}
26332,44171,{}
26332,48607,{}
26332,49201,{}
26333,33644,{}
26333,38368,{}
26336,29181,{}
26336,31395,{}
26336,33343,{}
26336,33500,{}
26337,38758,{}
26337,42951,{}
26337,44496,{}
26337,45949,{}
26339,36966,{}
26339,37628,{}
26339,37784,{}
26339,46357,{}
26340,34484,{}
26340,48326,{}
26341,27331,{}
26341,27551,{}
26342,45841,{}
26343,31503,{}
26343,33092,{}
26344,28830,{}
26344,30340,{}
26344,30812,{}
26344,31695,{}
26344,43152,{}
26344,45625,{}
26344,46156,{}
26344,48366,{}
26347,34808,{}
26347,40617,{}
26347,43823,{}
26348,32457,{}
26348,33982,{}
26348,42734,{}
26349,27330,{}
26349,30713,{}
26349,34760,{}
26349,34782,{}
26349,42437,{}
26349,45490,{}
26349,48657,{}
26352,29366,{}
26352,36460,{}
26352,37631,{}
26354,27818,{}
26354,29371,{}
26354,30381,{}
26354,46430,{}
26354,49767,{}
26355,36632,{}
26355,43564,{}
26357,26461,{}
26358,33907,{}
26358,35526,{}
26358,36143,{}
26358,38121,{}
26359,32573,{}
26359,39360,{}
26359,40095,{}
26360,31498,{}
26360,37662,{}
26360,38922,{}
26360,40714,{}
26361,34166,{}
26362,29145,{}
26362,30669,{}
26362,35837,{}
26362,41157,{}
26363,30108,{}
26363,33833,{}
26363,35883,{}
26363,39628,{}
26363,47930,{}
26364,34513,{}
26364,37279,{}
26364,37421,{}
26364,40783,{}
26364,43521,{}
26367,29747,{}
26367,38422,{}
26368,37217,{}
26368,45581,{}
26370,27814,{}
26370,28946,{}
26370,30181,{}
26371,26915,{}
26371,32304,{}
26371,35126,{}
26371,43253,{}
26371,49264,{}
26372,30496,{}
26372,38821,{}
26373,49386,{}
26374,28435,{}
26374,29034,{}
26375,45570,{}
26378,33705,{}
26378,46235,{}
26380,42391,{}
26382,44914,{}
26383,37856,{}
26383,40037,{}
26384,31439,{}
26384,31609,{}
26384,35275,{}
26384,42046,{}
26385,34264,{}
26386,34421,{}
26386,42040,{}
26386,49519,{}
26387,35207,{}
26387,41098,{}
26387,45584,{}
26388,29321,{}
26388,41451,{}
26388,41551,{}
26392,36396,{}
26392,37146,{}
26392,49130,{}
26393,31600,{}
26393,33728,{}
26393,43899,{}
26394,28231,{}
26395,28419,{}
26395,47483,{}
26396,31594,{}
26396,34390,{}
26396,37754,{}
26396,48666,{}
26397,36798,{}
26397,38719,{}
26397,39882,{}
26398,49134,{}
26399,28079,{}
26399,29299,{}
26399,30112,{}
26399,30542,{}
26400,27818,{}
26400,29240,{}
26402,33109,{}
26402,33656,{}
26404,28496,{}
26404,40777,{}
26404,49474,{}
26405,34087,{}
26405,38736,{}
26407,31833,{}
26408,35027,{}
26408,37149,{}
26408,37467,{}
26409,30699,{}
26409,32420,{}
26409,38357,{}
26409,48864,{}
26410,29517,{}
26410,36039,{}
26410,39217,{}
26411,30834,{}
26411,41618,{}
26412,26568,{}
26412,30556,{}
26413,34707,{}
26413,42644,{}
26414,29625,{}
26414,30712,{}
26414,41204,{}
26414,42297,{}
26415,31677,{}
26416,28332,{}
26416,35541,{}
26416,37437,{}
26418,29354,{}
26418,38180,{}
26419,26941,{}
26420,34002,{}
26420,35157,{}
26420,40169,{}
26420,40546,{}
26422,28991,{}
26422,36678,{}
26422,49851,{}
26423,28313,{}
26423,29537,{}
26423,42182,{}
26423,44676,{}
26424,26502,{}
26424,31147,{}
26424,44028,{}
26425,26750,{}
26425,27547,{}
26425,35145,{}
26425,42073,{}
26425,42327,{}
26425,42502,{}
26425,45393,{}
26425,49749,{}
26426,26832,{}
26426,39797,{}
26426,46689,{}
26426,47879,{}
26426,48960,{}
26427,27592,{}
26427,34717,{}
26427,38009,{}
26427,43348,{}
26428,41881,{}
26430,36470,{}
26430,37117,{}
26431,31305,{}
26431,43062,{}
26431,45631,{}
26432,29811,{}
26432,34761,{}
26432,35666,{}
26432,43220,{}
26432,47334,{}
26432,48451,{}
26434,29370,{}
26435,35256,{}
26435,37805,{}
26435,38840,{}
26436,26544,{}
26436,28960,{}
26436,42943,{}
26437,49780,{}
26438,30497,{}
26438,33831,{}
26439,32785,{}
26439,39381,{}
26440,32815,{}
26441,36712,{}
26441,37632,{}
26442,29644,{}
26443,28087,{}
26443,37956,{}
26447,31198,{}
26447,31810,{}
26447,36962,{}
26449,28262,{}
26450,32935,{}
26450,44794,{}
26450,49662,{}
26451,40344,{}
26452,28009,{}
26452,33050,{}
26452,38641,{}
26453,29953,{}
26457,37483,{}
26457,41181,{}
26458,48015,{}
26459,38082,{}
26459,40006,{}
26461,36365,{}
26461,39267,{}
26461,46240,{}
26461,47023,{}
26462,26725,{}
26462,30265,{}
26462,43719,{}
26463,31944,{}
26463,33009,{}
26465,36786,{}
26465,42368,{}
26465,44704,{}
26466,38121,{}
26467,41051,{}
26468,31506,{}
26468,32483,{}
26468,37267,{}
26468,49088,{}
26469,27643,{}
26469,37614,{}
26470,41949,{}
26472,26821,{}
26472,28229,{}
26472,28972,{}
26472,39936,{}
